alcohol_pct,brand,container_type,hierarchy_subtype,hierarchy_type,name,price,short_pack_size,short_pack_size_num,short_volume,standard vol,supplier_id,type,total oz,cost per oz,oz of alcohol per dollar
5.00,Narragansett,CAN,lager,domestic,Narragansett Lager,18.99,6 pack,6,24oz,24,210,domestic,144,0.13,0.38
4.20,Bud Light,CAN,light lager,domestic,Bud Light,15.99,12 pack,12,12oz,12,229,domestic,144,0.11,0.38
4.70,,CAN,IPA,domestic,The Winner's Circle American Session Ale,7.99,4 pack,4,16oz,16,698,domestic,64,0.12,0.38
5.50,Blue Moon,KEG,,kegs,Blue Moon Keg,289.99,1,1,15.5gal,1984,210,kegs,1984,0.15,0.38
6.00,Corona,BOTTLE,,imported,Corona Familiar,11.49,6 pack,6,12oz,12,849,imported,72,0.16,0.38
5.00,Heineken,BOTTLE,pale lager,imported,Heineken,19.16,12 pack,12,12oz,12,210,imported,144,0.13,0.38
4.20,Coors,CAN,,domestic,Coors Light,32.19,24 pack,24,12oz,12,536,domestic,288,0.11,0.38
4.20,Coors,CAN,,domestic,Coors Light,32.20,24 pack,24,12oz,12,210,domestic,288,0.11,0.38
5.00,Heineken,BOTTLE,pale lager,imported,Heineken,19.17,12 pack,12,12oz,12,536,imported,144,0.13,0.38
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,11.89,6 pack,6,12oz,12,210,domestic,72,0.17,0.38
8.30,Flying Dog,BOTTLE,,domestic,Flying Dog Raging Bitch,15.95,6 pack,6,12oz,12,210,domestic,72,0.22,0.37
8.30,Flying Dog,BOTTLE,,domestic,Flying Dog Raging Bitch,31.99,12 pack,12,12oz,12,210,domestic,144,0.22,0.37
6.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas IPA,11.98,6 pack,6,12oz,12,210,domestic,72,0.17,0.37
7.20,Carlsberg,BOTTLE,,imported,Carlsberg Elephant,12.99,6 pack,6,11.2oz,11.2,849,imported,67.2,0.19,0.37
6.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas IPA,11.99,6 pack,6,12oz,12,849,domestic,72,0.17,0.37
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,11.99,6 pack,6,12oz,12,849,domestic,72,0.17,0.37
6.20,Lagunitas,BOTTLE,pale ale,domestic,Lagunitas DogTown Pale Ale,23.99,12 pack,12,12oz,12,849,domestic,144,0.17,0.37
6.70,Anchor,BOTTLE,IPA,domestic,Anchor Go West! IPA,12.99,6 pack,6,12oz,12,229,domestic,72,0.18,0.37
8.50,Founders Brewing Co.,BOTTLE,porter and stout,domestic,Founders Dirty Bastard,16.49,6 pack,6,12oz,12,849,domestic,72,0.23,0.37
7.20,Sierra Nevada,BOTTLE,IPA,domestic,Sierra Nevada Torpedo Extra IPA,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.37
5.00,Budweiser,CAN,lager,domestic,Budweiser,12.99,6 pack,6,16oz,16,849,domestic,96,0.14,0.37
5.00,Budweiser,CAN,lager,domestic,Budweiser,12.99,6 pack,6,16oz,16,229,domestic,96,0.14,0.37
8.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Maximus,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.37
7.00,Blue Point Brewing Company,BOTTLE,,domestic,Blue Point Hoptical Illusion IPA,27.33,12 pack,12,12oz,12,210,domestic,144,0.19,0.37
6.00,Bud Light,BOTTLE,,domestic,Bud Light Platinum,46.90,24 pack,24,12oz,12,210,domestic,288,0.16,0.37
5.20,Brooklyn Brewery,BOTTLE,lager,domestic,Brooklyn Lager,20.35,12 pack,12,12oz,12,210,domestic,144,0.14,0.37
5.20,Brooklyn Brewery,BOTTLE,lager,domestic,Brooklyn Lager,20.36,12 pack,12,12oz,12,536,domestic,144,0.14,0.37
4.20,,CAN,,hard seltzer,Henry's Hard Sparkling Variety Pack,32.97,24 pack,24,12oz,12,536,hard seltzer,288,0.11,0.37
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose Finest Kind,13.55,6 pack,6,12oz,12,809,domestic,72,0.19,0.37
6.40,Montauk,CAN,IPA,domestic,Montauk Wave Chaser,12.59,6 pack,6,12oz,12,809,domestic,72,0.17,0.37
4.20,Bud Light,CAN,light lager,domestic,Bud Light,2.87,1,1,25oz,25,809,domestic,25,0.11,0.37
4.74,Pabst,CAN,lager,domestic,Pabst Blue Ribbon,27.99,18 pack,18,12oz,12,536,domestic,216,0.13,0.37
6.70,Sierra Nevada,CAN,IPA,domestic,Sierra Nevada Hazy Little Thing IPA,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.37
4.20,Coors,CAN,,domestic,Coors Light,2.76,1,1,24oz,24,849,domestic,24,0.12,0.37
8.30,Flying Dog,BOTTLE,,domestic,Flying Dog Raging Bitch,16.49,6 pack,6,12oz,12,849,domestic,72,0.23,0.36
4.50,Tecate,CAN,pale lager,imported,Tecate,2.99,1,1,24oz,24,229,imported,24,0.12,0.36
8.65,Lagunitas,BOTTLE,ale,domestic,Lagunitas Lucky 13,68.99,24 pack,24,12oz,12,536,domestic,288,0.24,0.36
5.90,Goose Island,BOTTLE,IPA,domestic,Goose Island IPA,23.54,12 pack,12,12oz,12,210,domestic,144,0.16,0.36
7.00,Goose Island,BOTTLE,ale,domestic,Goose Island Next Coast IPA,13.97,6 pack,6,12oz,12,849,domestic,72,0.19,0.36
5.90,Goose Island,BOTTLE,IPA,domestic,Goose Island IPA,23.55,12 pack,12,12oz,12,536,domestic,144,0.16,0.36
5.00,Budweiser,BOTTLE,lager,domestic,Budweiser,9.98,6 pack,6,12oz,12,210,domestic,72,0.14,0.36
5.00,Miller,BOTTLE,lager,domestic,Miller High Life,9.98,6 pack,6,12oz,12,210,domestic,72,0.14,0.36
5.40,Blue Moon,BOTTLE,wheat,domestic,Blue Moon Belgian White,21.56,12 pack,12,12oz,12,210,domestic,144,0.15,0.36
5.40,Blue Moon,BOTTLE,wheat,domestic,Blue Moon Belgian White,21.57,12 pack,12,12oz,12,536,domestic,144,0.15,0.36
5.00,Budweiser,BOTTLE,lager,domestic,Budweiser,9.99,6 pack,6,12oz,12,849,domestic,72,0.14,0.36
5.00,Miller,BOTTLE,lager,domestic,Miller High Life,9.99,6 pack,6,12oz,12,849,domestic,72,0.14,0.36
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',59.95,24 pack,24,12oz,12,536,domestic,288,0.21,0.36
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',59.95,24 pack,24,12oz,12,536,domestic,288,0.21,0.36
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',59.95,24 pack,24,12oz,12,536,domestic,288,0.21,0.36
6.60,Leffe,BOTTLE,ale,imported,Leffe Blond Belgian Ale,13.19,6 pack,6,12oz,12,809,imported,72,0.18,0.36
7.00,Blue Point Brewing Company,BOTTLE,amber ale,domestic,Blue Point Winter Ale,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.36
7.00,21st Amendment,CAN,IPA,domestic,21st Amendment Brew Free! Or Die IPA,13.99,6 pack,6,12oz,12,229,domestic,72,0.19,0.36
7.00,Blue Point Brewing Company,BOTTLE,,domestic,Blue Point Hoptical Illusion IPA,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.36
7.00,CERVEZA MEXICANA COLIBRE,BOTTLE,,,Cerveza Mexicana Colibre Mexican Pale Ale (MPA),13.99,6 pack,6,12oz,12,698,,72,0.19,0.36
7.50,Troegs,BOTTLE,IPA,domestic,Troegs Perpetual IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.36
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Blackberry Lime,15.99,12 pack,12,12oz,12,536,hard seltzer,144,0.11,0.36
5.00,Budweiser,BOTTLE,lager,domestic,Budweiser,19.99,12 pack,12,12oz,12,849,domestic,144,0.14,0.36
5.00,Miller,BOTTLE,lager,domestic,Miller High Life,19.99,12 pack,12,12oz,12,210,domestic,144,0.14,0.36
5.00,Miller,CAN,lager,domestic,Miller High Life,19.99,6 pack,6,24oz,24,210,domestic,144,0.14,0.36
5.00,Truly Hard Seltzer,CAN,,hard seltzer,Truly Hard Seltzer Tropical Mix Pack,19.99,12 pack,12,12oz,12,849,hard seltzer,144,0.14,0.36
5.40,Blue Moon,BOTTLE,wheat,domestic,Blue Moon Belgian White,21.59,12 pack,12,12oz,12,809,domestic,144,0.15,0.36
6.00,Dogfish Head,CAN,IPA,domestic,Dogfish Head 60 Minute IPA,23.99,12 pack,12,12oz,12,809,domestic,144,0.17,0.36
7.00,,CAN,,,Champion Brewing Company Missile IPA,27.99,12 pack,12,12oz,12,698,,144,0.19,0.36
6.00,Founders,CAN,IPA,domestic,Founders Civilized Brut IPA,29.99,15 pack,15,12oz,12,536,domestic,180,0.17,0.36
5.00,Miller,BOTTLE,lager,domestic,Miller High Life,39.99,24 pack,24,12oz,12,210,domestic,288,0.14,0.36
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',59.99,24 pack,24,12oz,12,210,domestic,288,0.21,0.36
4.74,Pabst,CAN,lager,domestic,Pabst Blue Ribbon,37.99,24 pack,24,12oz,12,536,domestic,288,0.13,0.36
10.10,Bronx Brewery,CAN,IPA,domestic,Bronx Brewery Now Youse Can't Leave,17.99,4 pack,4,16oz,16,536,domestic,64,0.28,0.36
5.60,Sierra Nevada,KEG,,kegs,Sierra Nevada Pale Ale Keg,309.99,1,1,15.5gal,1984,210,kegs,1984,0.16,0.36
8.20,Southern Tier,BOTTLE,IPA,domestic,Southern Tier 2x IPA,16.49,6 pack,6,12oz,12,229,domestic,72,0.23,0.36
8.20,Troegs,BOTTLE,,domestic,Troegs Troegenator,16.49,6 pack,6,12oz,12,229,domestic,72,0.23,0.36
6.70,Sierra Nevada,CAN,IPA,domestic,Sierra Nevada Hazy Little Thing IPA,26.98,12 pack,12,12oz,12,536,domestic,144,0.19,0.36
6.70,Sierra Nevada,CAN,IPA,domestic,Sierra Nevada Hazy Little Thing IPA,26.99,12 pack,12,12oz,12,849,domestic,144,0.19,0.36
5.20,Jack's Abby,CAN,lager,imported,Jack's Abby House Lager,13.99,6 pack,6,16oz,16,698,imported,96,0.15,0.36
5.20,Jack's Abby,CAN,lager,imported,Jack's Abby House Lager,13.99,6 pack,6,16oz,16,849,imported,96,0.15,0.36
4.74,Pabst,BOTTLE,lager,domestic,Pabst Blue Ribbon,9.57,6 pack,6,12oz,12,210,domestic,72,0.13,0.36
4.20,Miller,CAN,,domestic,Miller Lite,16.98,12 pack,12,12oz,12,536,domestic,144,0.12,0.36
8.65,Lagunitas,BOTTLE,ale,domestic,Lagunitas Lucky 13,34.99,12 pack,12,12oz,12,536,domestic,144,0.24,0.36
4.20,Michelob ULTRA,CAN,,domestic,Michelob Ultra,16.99,12 pack,12,12oz,12,849,domestic,144,0.12,0.36
4.20,Bud Light,BOTTLE,light lager,domestic,Bud Light,16.99,12 pack,12,12oz,12,849,domestic,144,0.12,0.36
4.20,Miller,CAN,,domestic,Miller Lite,16.99,12 pack,12,12oz,12,849,domestic,144,0.12,0.36
4.74,Pabst,BOTTLE,lager,domestic,Pabst Blue Ribbon,9.59,6 pack,6,12oz,12,809,domestic,72,0.13,0.36
6.90,Stone,BOTTLE,IPA,domestic,Stone IPA,13.98,6 pack,6,12oz,12,210,domestic,72,0.19,0.36
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose Finest Kind,13.99,6 pack,6,12oz,12,229,domestic,72,0.19,0.36
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose Finest Kind,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.36
6.50,Leffe,BOTTLE,brown ale,imported,Leffe Brown Belgian Ale,13.19,6 pack,6,12oz,12,809,imported,72,0.18,0.35
5.60,Sierra Nevada,CAN,pale ale,domestic,Sierra Nevada Pale Ale,22.76,12 pack,12,12oz,12,536,domestic,144,0.16,0.35
9.10,SixPoint,CAN,IPA,domestic,Sixpoint Resin Double IPA,36.99,12 pack,12,12oz,12,536,domestic,144,0.26,0.35
5.60,Sierra Nevada,CAN,pale ale,domestic,Sierra Nevada Pale Ale,22.79,12 pack,12,12oz,12,809,domestic,144,0.16,0.35
6.50,Oskar Blues,CAN,american pale ale,domestic,Oskar Blues Dale's Pale Ale,52.97,24 pack,24,12oz,12,210,domestic,288,0.18,0.35
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,9.58,6 pack,6,12oz,12,536,domestic,72,0.13,0.35
5.00,Heineken,BOTTLE,pale lager,imported,Heineken,20.39,12 pack,12,12oz,12,809,imported,144,0.14,0.35
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,23.97,15 pack,15,12oz,12,536,domestic,180,0.13,0.35
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,44.88,24 pack,24,12oz,12,210,domestic,288,0.16,0.35
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,44.89,24 pack,24,12oz,12,536,domestic,288,0.16,0.35
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,23.99,15 pack,15,12oz,12,809,domestic,180,0.13,0.35
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,23.99,15 pack,15,12oz,12,229,domestic,180,0.13,0.35
8.30,Flying Dog,BOTTLE,,domestic,Flying Dog Raging Bitch,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.35
4.00,Foster's,CAN,lager,imported,Foster's Lager,2.89,1,1,25.4oz,25.4,849,imported,25.4,0.11,0.35
4.20,Bud Light,CAN,light lager,domestic,Bud Light,2.99,1,1,25oz,25,698,domestic,25,0.12,0.35
5.90,Goose Island,BOTTLE,IPA,domestic,Goose Island IPA,48.42,24 pack,24,12oz,12,210,domestic,288,0.17,0.35
7.00,Bell's Brewery,BOTTLE,IPA,domestic,Bell's Two Hearted Ale,14.37,6 pack,6,12oz,12,210,domestic,72,0.20,0.35
4.20,Bud Light,CAN,,domestic,Bud Light Lime,68.99,24 pack,24,24oz,24,210,domestic,576,0.12,0.35
7.00,21st Amendment,CAN,seasonal,domestic,21st Amendment Seasonal,14.39,6 pack,6,12oz,12,809,domestic,72,0.20,0.35
7.00,21st Amendment,CAN,ale,domestic,21st Amendment Brew Free Or Die Blood Orange IPA,14.39,6 pack,6,12oz,12,809,domestic,72,0.20,0.35
7.00,SixPoint,CAN,seasonal,domestic,Sixpoint Global Warmer,14.39,6 pack,6,12oz,12,809,domestic,72,0.20,0.35
5.00,Budweiser,BOTTLE,lager,domestic,Budweiser,30.99,18 pack,18,12oz,12,536,domestic,216,0.14,0.35
5.00,Miller,CAN,lager,domestic,Miller High Life,30.99,18 pack,18,12oz,12,536,domestic,216,0.14,0.35
7.50,Cigar City,CAN,,domestic,Cigar City Jai Alai,30.99,12 pack,12,12oz,12,536,domestic,144,0.22,0.35
7.00,Bell's Brewery,BOTTLE,IPA,domestic,Bell's Two Hearted Ale,14.49,6 pack,6,12oz,12,849,domestic,72,0.20,0.35
8.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Maximus,16.98,6 pack,6,12oz,12,210,domestic,72,0.24,0.35
5.50,Brooklyn Brewery,BOTTLE,seasonal,domestic,Brooklyn Variety Pack,22.79,12 pack,12,12oz,12,809,domestic,144,0.16,0.35
8.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Maximus,16.99,6 pack,6,12oz,12,849,domestic,72,0.24,0.35
4.20,Coors,BOTTLE,,domestic,Coors Light,34.83,24 pack,24,12oz,12,210,domestic,288,0.12,0.35
4.20,Coors,BOTTLE,,domestic,Coors Light,34.84,24 pack,24,12oz,12,536,domestic,288,0.12,0.35
4.60,Rolling Rock,BOTTLE,lager,domestic,Rolling Rock,9.54,6 pack,6,12oz,12,210,domestic,72,0.13,0.35
4.20,Bud Light,CAN,light lager,domestic,Bud Light,34.89,12 pack,12,24oz,24,210,domestic,288,0.12,0.35
7.50,Cigar City,CAN,,domestic,Cigar City Jai Alai,15.58,6 pack,6,12oz,12,536,domestic,72,0.22,0.35
7.50,Cigar City,CAN,,domestic,Cigar City Jai Alai,15.59,6 pack,6,12oz,12,809,domestic,72,0.22,0.35
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',15.59,6 pack,6,12oz,12,809,domestic,72,0.22,0.35
8.65,Lagunitas,BOTTLE,ale,domestic,Lagunitas Lucky 13,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.35
7.20,Ithaca,BOTTLE,IPA,domestic,Ithaca Flower Power IPA,14.99,6 pack,6,12oz,12,698,domestic,72,0.21,0.35
4.60,Corona,BOTTLE,lager,imported,Corona Extra,19.16,12 pack,12,12oz,12,210,imported,144,0.13,0.35
4.20,Bud Light,CAN,,domestic,Bud Light Lime,34.99,12 pack,12,24oz,24,210,domestic,288,0.12,0.35
4.60,Corona,BOTTLE,lager,imported,Corona Extra,19.17,12 pack,12,12oz,12,536,imported,144,0.13,0.35
4.60,Yuengling,BOTTLE,,domestic,Yuengling Black & Tan,9.59,6 pack,6,12oz,12,809,domestic,72,0.13,0.35
4.74,Pabst,BOTTLE,lager,domestic,Pabst Blue Ribbon,39.55,24 pack,24,12oz,12,210,domestic,288,0.14,0.35
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,22.95,12 pack,12,12oz,12,210,domestic,144,0.16,0.35
4.74,Pabst,BOTTLE,lager,domestic,Pabst Blue Ribbon,39.56,24 pack,24,12oz,12,536,domestic,288,0.14,0.35
9.10,SixPoint,CAN,IPA,domestic,Sixpoint Resin Double IPA,18.99,6 pack,6,12oz,12,229,domestic,72,0.26,0.35
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,22.96,12 pack,12,12oz,12,536,domestic,144,0.16,0.34
6.70,Sierra Nevada,CAN,IPA,domestic,Sierra Nevada Hazy Little Thing IPA,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.34
6.30,Hofbrau,BOTTLE,lager,imported,Hofbrau Oktoberfest,13.19,6 pack,6,12oz,12,809,imported,72,0.18,0.34
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,20.98,12 pack,12,12oz,12,536,hard seltzer,144,0.15,0.34
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,20.98,12 pack,12,12oz,12,536,hard seltzer,144,0.15,0.34
6.00,Montauk,CAN,ale,domestic,Montauk Driftwood Ale,12.59,6 pack,6,12oz,12,809,domestic,72,0.17,0.34
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,2.63,1,1,19.2oz,19.2,809,domestic,19.2,0.14,0.34
5.00,Budweiser,CAN,lager,domestic,Budweiser,13.99,6 pack,6,16oz,16,210,domestic,96,0.15,0.34
5.00,Narragansett,CAN,lager,domestic,Narragansett Lager,13.99,6 pack,6,16oz,16,210,domestic,96,0.15,0.34
5.00,Stella Artois,CAN,lager,imported,Stella Artois,20.99,12 pack,12,12oz,12,809,imported,144,0.15,0.34
5.00,Miller,CAN,lager,domestic,Miller High Life,20.99,12 pack,12,12oz,12,536,domestic,144,0.15,0.34
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,20.99,12 pack,12,12oz,12,849,hard seltzer,144,0.15,0.34
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,20.99,12 pack,12,12oz,12,849,hard seltzer,144,0.15,0.34
7.00,Bell's Brewery,CAN,IPA,domestic,Bell's Two Hearted Ale,29.39,12 pack,12,12oz,12,809,domestic,144,0.20,0.34
8.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Maximus,34.45,12 pack,12,12oz,12,210,domestic,144,0.24,0.34
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose Finest Kind,28.99,12 pack,12,12oz,12,210,domestic,144,0.20,0.34
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose IPA,57.99,24 pack,24,12oz,12,210,domestic,288,0.20,0.34
8.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Maximus,34.48,12 pack,12,12oz,12,536,domestic,144,0.24,0.34
6.50,Samuel Adams,BOTTLE,IPA,domestic,Samuel Adams Rebel IPA,13.67,6 pack,6,12oz,12,809,domestic,72,0.19,0.34
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,9.99,6 pack,6,12oz,12,698,domestic,72,0.14,0.34
5.40,Modelo Especial,BOTTLE,lager,imported,Modelo Negra,11.38,6 pack,6,12oz,12,210,imported,72,0.16,0.34
5.40,Modelo Especial,BOTTLE,lager,imported,Modelo Negra,11.39,6 pack,6,12oz,12,809,imported,72,0.16,0.34
9.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 90 Minute IPA,18.99,6 pack,6,12oz,12,849,domestic,72,0.26,0.34
5.90,Goose Island,BOTTLE,IPA,domestic,Goose Island IPA,12.45,6 pack,6,12oz,12,849,domestic,72,0.17,0.34
7.10,Peak Organic,BOTTLE,IPA,domestic,Peak Organic IPA,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.34
7.10,Peak Organic,BOTTLE,IPA,domestic,Peak Organic IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.34
7.10,Peak Organic,BOTTLE,IPA,domestic,Peak Organic IPA,14.99,6 pack,6,12oz,12,809,domestic,72,0.21,0.34
4.20,Bud Light,BOTTLE,light lager,domestic,Bud Light,8.89,6 pack,6,12oz,12,210,domestic,72,0.12,0.34
5.90,Harpoon,BOTTLE,IPA,domestic,Harpoon IPA,12.50,6 pack,6,12oz,12,210,domestic,72,0.17,0.34
6.60,Leffe,BOTTLE,ale,imported,Leffe Blond Belgian Ale,13.99,6 pack,6,12oz,12,849,imported,72,0.19,0.34
8.00,He'Brew,BOTTLE,ale,domestic,He'brew Hannukkah Chanukah Pass the Beer,16.99,6 pack,6,12oz,12,849,domestic,72,0.24,0.34
8.00,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Hop Stoopid,16.99,6 pack,6,12oz,12,229,domestic,72,0.24,0.34
8.00,Flying Dog,BOTTLE,,domestic,Flying Dog Tropical Bitch,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.34
5.40,Blue Moon,BOTTLE,wheat,domestic,Blue Moon Belgian White,11.48,6 pack,6,12oz,12,210,domestic,72,0.16,0.34
4.00,Foster's,CAN,lager,imported,Foster's Lager,3.00,1,1,25.4oz,25.4,809,imported,25.4,0.12,0.34
5.40,Blue Moon,BOTTLE,wheat,domestic,Blue Moon Belgian White,11.49,6 pack,6,12oz,12,849,domestic,72,0.16,0.34
4.50,Corona,BOTTLE,light lager,imported,Corona Light,19.17,12 pack,12,12oz,12,210,imported,144,0.13,0.34
4.50,Corona,BOTTLE,light lager,imported,Corona Light,19.17,12 pack,12,12oz,12,536,imported,144,0.13,0.34
9.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 90 Minute IPA,19.18,6 pack,6,12oz,12,536,domestic,72,0.27,0.34
6.80,Butternuts,CAN,ale,imported,Butternuts Snapperhead IPA,28.99,12 pack,12,12oz,12,210,imported,144,0.20,0.34
7.50,Lagunitas,BOTTLE,pale wheat ale,domestic,Lagunitas Little Sumpin' Sumpin',15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.34
9.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 90 Minute IPA,19.19,6 pack,6,12oz,12,809,domestic,72,0.27,0.34
5.90,Harpoon,BOTTLE,IPA,domestic,Harpoon IPA,12.59,6 pack,6,12oz,12,809,domestic,72,0.17,0.34
4.20,Bud Light,CAN,light lager,domestic,Bud Light,26.89,18 pack,18,12oz,12,536,domestic,216,0.12,0.34
4.20,Miller,CAN,,domestic,Miller Lite,2.99,1,1,24oz,24,849,domestic,24,0.12,0.34
5.50,CERVEZA MEXICANA COLIBRE,BOTTLE,,,Cerveza Mexicana Colibre Mexican Craft Blonde,46.99,24 pack,24,12oz,12,698,,288,0.16,0.34
5.50,,BOTTLE,,,Cerveza Mexicana Colibre Mexican Craft Ginger,46.99,24 pack,24,12oz,12,698,,288,0.16,0.34
4.20,Bud Light,CAN,light lager,domestic,Bud Light,17.95,6 pack,6,24oz,24,210,domestic,144,0.12,0.34
7.00,Bell's Brewery,BOTTLE,IPA,domestic,Bell's Two Hearted Ale,59.86,24 pack,24,12oz,12,210,domestic,288,0.21,0.34
7.00,Bell's Brewery,BOTTLE,IPA,domestic,Bell's Two Hearted Ale,59.87,24 pack,24,12oz,12,536,domestic,288,0.21,0.34
4.20,Coors,BOTTLE,,domestic,Coors Light,4.99,1,1,40oz,40,229,domestic,40,0.12,0.34
4.20,Bud Light,BOTTLE,light lager,domestic,Bud Light,8.99,6 pack,6,12oz,12,849,domestic,72,0.12,0.34
4.20,Bud Light,BOTTLE,light lager,domestic,Bud Light,8.99,6 pack,6,12oz,12,229,domestic,72,0.12,0.34
4.20,Bud Light,CAN,light lager,domestic,Bud Light,8.99,6 pack,6,12oz,12,229,domestic,72,0.12,0.34
4.20,Coors,CAN,,domestic,Coors Light,8.99,6 pack,6,12oz,12,229,domestic,72,0.12,0.34
7.00,21st Amendment,CAN,IPA,domestic,21st Amendment Brew Free! Or Die IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.34
7.00,21st Amendment,CAN,ale,domestic,21st Amendment Brew Free Or Die Blood Orange IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.34
7.00,,CAN,,,Champion Brewing Company Missile IPA,14.99,6 pack,6,12oz,12,698,,72,0.21,0.34
7.00,Sierra Nevada,BOTTLE,seasonal,domestic,Sierra Nevada Seasonal Variety,29.99,12 pack,12,12oz,12,210,domestic,144,0.21,0.34
4.20,Miller,CAN,,domestic,Miller Lite,35.99,24 pack,24,12oz,12,536,domestic,288,0.12,0.34
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,20.38,12 pack,12,12oz,12,210,domestic,144,0.14,0.34
4.90,Pabst,KEG,,kegs,Pabst Blue Ribbon Keg,289.99,1,1,15.5gal,1984,210,kegs,1984,0.15,0.34
6.40,Oskar Blues,CAN,IPA,domestic,Oskar Blues IPA,54.99,24 pack,24,12oz,12,210,domestic,288,0.19,0.34
6.50,Oskar Blues,CAN,american pale ale,domestic,Oskar Blues Dale's Pale Ale,13.98,6 pack,6,12oz,12,210,domestic,72,0.19,0.33
6.50,Oskar Blues,CAN,american pale ale,domestic,Oskar Blues Dale's Pale Ale,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.33
6.50,Leffe,BOTTLE,brown ale,imported,Leffe Brown Belgian Ale,13.99,6 pack,6,12oz,12,849,imported,72,0.19,0.33
5.00,Budweiser,BOTTLE,lager,domestic,Budweiser,3.29,1,1,22oz,22,229,domestic,22,0.15,0.33
5.00,Truly Hard Seltzer,CAN,,domestic,Truly Hard Seltzer Wild Berry,3.59,1,1,24oz,24,849,domestic,24,0.15,0.33
5.00,Truly Hard Seltzer,CAN,,hard seltzer,Truly Hard Seltzer Pineapple,3.59,1,1,24oz,24,849,hard seltzer,24,0.15,0.33
5.00,Budweiser,CAN,lager,domestic,Budweiser,10.77,6 pack,6,12oz,12,210,domestic,72,0.15,0.33
5.00,Budweiser,CAN,lager,domestic,Budweiser,10.78,6 pack,6,12oz,12,536,domestic,72,0.15,0.33
5.00,Budweiser,CAN,lager,domestic,Budweiser,10.79,6 pack,6,12oz,12,809,domestic,72,0.15,0.33
